CustomerID,Country,FirstPurchaseDate,LastPurchaseDate,Recency,Frequency,Monetary,AverageOrderValue,UnitsPurchased,TenureDays,Cluster,Segment,SegmentOrder
16726,United Kingdom,2010-12-13 13:28:00,2011-11-13 14:53:00,27,5,1358.74,271.75,945,335,0,Loyal Customers,2
16727,United Kingdom,2010-12-10 13:48:00,2010-12-10 13:48:00,365,1,256.32,256.32,167,0,3,At Risk,4
16728,United Kingdom,2011-03-20 13:28:00,2011-10-24 14:36:00,47,4,1048.28,262.07,671,218,0,Loyal Customers,2
16729,United Kingdom,2011-04-12 14:22:00,2011-11-01 14:29:00,39,21,7205.33,343.11,5722,203,2,Champions,1
16730,United Kingdom,2011-01-24 14:01:00,2011-10-18 14:11:00,53,3,743.11,247.7,994,267,0,Loyal Customers,2
16732,United Kingdom,2011-11-08 09:54:00,2011-11-08 09:54:00,32,1,603.75,603.75,317,0,1,Potential Loyalists,3
16734,United Kingdom,2011-08-17 15:00:00,2011-10-18 13:44:00,53,3,646.76,215.59,345,62,0,Loyal Customers,2
16735,United Kingdom,2011-01-09 12:53:00,2011-09-22 11:49:00,79,5,2247.41,449.48,1532,256,0,Loyal Customers,2
16737,United Kingdom,2011-10-17 13:03:00,2011-10-17 13:03:00,54,1,417.6,417.6,288,0,3,At Risk,4
16738,United Kingdom,2011-02-15 09:46:00,2011-02-15 09:46:00,298,1,3.75,3.75,3,0,3,At Risk,4
16739,United Kingdom,2011-06-16 09:17:00,2011-06-16 09:17:00,177,1,323.0,323.0,172,0,3,At Risk,4
16742,United Kingdom,2011-10-24 12:02:00,2011-10-24 12:02:00,47,1,464.9,464.9,1,0,1,Potential Loyalists,3
16743,United Kingdom,2010-12-16 12:15:00,2011-11-10 13:13:00,30,7,2213.13,316.16,2035,329,0,Loyal Customers,2
16744,United Kingdom,2011-06-19 15:13:00,2011-11-28 13:06:00,12,7,1291.91,184.56,798,162,2,Champions,1
16745,United Kingdom,2011-02-01 11:31:00,2011-09-14 11:58:00,87,17,7180.7,422.39,6719,225,2,Champions,1
16746,United Kingdom,2010-12-16 11:43:00,2011-12-05 12:33:00,5,18,6680.11,371.12,4660,354,2,Champions,1
16747,United Kingdom,2011-10-03 10:18:00,2011-11-02 11:37:00,38,2,836.06,418.03,583,30,0,Loyal Customers,2
16748,United Kingdom,2011-01-09 13:50:00,2011-11-22 10:17:00,18,5,1515.9,303.18,880,317,0,Loyal Customers,2
16750,United Kingdom,2011-04-21 16:53:00,2011-10-26 12:48:00,45,5,623.93,124.79,214,188,0,Loyal Customers,2
16751,United Kingdom,2011-11-09 10:48:00,2011-11-09 10:48:00,31,1,1764.72,1764.72,1031,0,0,Loyal Customers,2
16752,United Kingdom,2010-12-02 12:18:00,2010-12-02 12:18:00,373,1,207.5,207.5,54,0,3,At Risk,4
16753,United Kingdom,2011-10-12 13:14:00,2011-10-12 13:14:00,59,1,223.92,223.92,189,0,3,At Risk,4
16754,United Kingdom,2010-12-02 17:38:00,2010-12-02 17:38:00,373,1,2002.4,2002.4,4280,0,3,At Risk,4
16755,United Kingdom,2011-01-28 10:47:00,2011-08-17 13:21:00,115,3,1475.43,491.81,1058,201,0,Loyal Customers,2
16756,United Kingdom,2011-05-09 09:33:00,2011-05-09 09:33:00,215,1,239.4,239.4,106,0,3,At Risk,4
16757,United Kingdom,2011-01-25 11:59:00,2011-01-25 11:59:00,319,1,106.83,106.83,81,0,3,At Risk,4
16758,United Kingdom,2011-10-05 14:47:00,2011-10-05 14:47:00,66,1,369.34,369.34,203,0,3,At Risk,4
16759,United Kingdom,2011-11-09 09:06:00,2011-12-02 12:42:00,8,3,789.79,263.26,609,23,1,Potential Loyalists,3
16761,United Kingdom,2011-09-04 11:15:00,2011-09-04 11:15:00,97,1,316.62,316.62,341,0,3,At Risk,4
16762,United Kingdom,2011-07-18 12:52:00,2011-11-20 11:43:00,20,3,1207.24,402.41,480,125,0,Loyal Customers,2
16763,United Kingdom,2011-05-25 11:52:00,2011-05-25 11:52:00,199,1,611.85,611.85,319,0,3,At Risk,4
16764,United Kingdom,2011-07-19 17:17:00,2011-12-06 11:41:00,4,13,2790.95,214.69,1253,140,2,Champions,1
16765,United Kingdom,2011-02-18 15:41:00,2011-02-18 15:41:00,295,1,34.0,34.0,4,0,3,At Risk,4
16766,United Kingdom,2011-03-11 13:34:00,2011-03-11 15:22:00,274,2,1145.6,572.8,536,0,3,At Risk,4
16767,United Kingdom,2011-01-27 13:38:00,2011-11-09 09:42:00,31,11,5575.56,506.87,4423,286,2,Champions,1
16768,United Kingdom,2011-03-13 10:25:00,2011-10-23 10:38:00,48,3,478.09,159.36,196,224,0,Loyal Customers,2
16769,United Kingdom,2011-03-24 13:41:00,2011-03-24 13:41:00,261,1,361.54,361.54,80,0,3,At Risk,4
16770,United Kingdom,2010-12-02 15:49:00,2011-10-13 12:21:00,58,5,757.1,151.42,456,315,0,Loyal Customers,2
16771,United Kingdom,2011-01-05 13:57:00,2011-11-06 13:28:00,34,5,2242.61,448.52,1487,305,0,Loyal Customers,2
16773,United Kingdom,2011-10-13 14:37:00,2011-10-13 14:37:00,58,1,171.59,171.59,171,0,3,At Risk,4
16774,United Kingdom,2011-06-14 12:45:00,2011-10-03 12:41:00,68,4,661.52,165.38,322,111,0,Loyal Customers,2
16775,United Kingdom,2010-12-07 15:15:00,2011-11-29 15:22:00,11,11,1691.51,153.77,439,357,2,Champions,1
16776,United Kingdom,2011-10-10 13:04:00,2011-10-10 13:04:00,61,1,371.54,371.54,254,0,3,At Risk,4
16777,United Kingdom,2011-03-27 14:34:00,2011-09-20 13:41:00,81,2,222.62,111.31,62,177,3,At Risk,4
16778,United Kingdom,2011-03-10 15:21:00,2011-09-26 13:48:00,75,2,245.94,122.97,194,200,3,At Risk,4
16779,United Kingdom,2010-12-08 09:56:00,2011-12-07 14:54:00,3,22,10611.72,482.35,5301,364,2,Champions,1
16780,United Kingdom,2011-03-25 17:34:00,2011-08-31 16:09:00,101,2,422.24,211.12,270,159,3,At Risk,4
16781,United Kingdom,2010-12-02 14:26:00,2010-12-02 14:26:00,373,1,311.25,311.25,113,0,3,At Risk,4
16782,United Kingdom,2010-12-09 11:28:00,2011-11-29 13:20:00,11,13,2267.95,174.46,705,355,2,Champions,1
16784,United Kingdom,2011-11-20 12:20:00,2011-11-20 12:20:00,20,1,107.6,107.6,24,0,1,Potential Loyalists,3
16788,United Kingdom,2011-03-30 13:05:00,2011-08-08 14:53:00,124,2,594.39,297.2,304,131,3,At Risk,4
16789,United Kingdom,2011-12-01 15:12:00,2011-12-01 15:12:00,9,1,80.8,80.8,32,0,1,Potential Loyalists,3
16790,United Kingdom,2011-11-02 11:23:00,2011-12-06 11:53:00,4,6,1545.62,257.6,898,34,2,Champions,1
16791,United Kingdom,2011-01-11 15:42:00,2011-11-10 19:12:00,30,7,1705.78,243.68,757,303,0,Loyal Customers,2
16792,United Kingdom,2011-03-02 14:39:00,2011-03-02 14:41:00,283,2,110.38,55.19,44,0,3,At Risk,4
16793,United Kingdom,2011-10-13 15:08:00,2011-10-13 15:08:00,58,1,243.84,243.84,146,0,3,At Risk,4
16794,United Kingdom,2011-06-12 14:15:00,2011-12-08 17:54:00,2,10,1196.5,119.65,923,179,2,Champions,1
16795,United Kingdom,2010-12-09 14:08:00,2010-12-09 14:08:00,366,1,414.88,414.88,239,0,3,At Risk,4
16796,United Kingdom,2011-09-11 14:01:00,2011-09-11 14:01:00,90,1,305.62,305.62,186,0,3,At Risk,4
16800,United Kingdom,2011-11-28 14:06:00,2011-11-28 14:06:00,12,1,1162.65,1162.65,524,0,1,Potential Loyalists,3
16801,United Kingdom,2011-03-11 13:56:00,2011-06-29 15:33:00,164,4,1594.23,398.56,493,110,0,Loyal Customers,2
16803,United Kingdom,2011-10-05 14:28:00,2011-10-05 14:28:00,66,1,332.3,332.3,245,0,3,At Risk,4
16804,United Kingdom,2011-03-14 15:48:00,2011-11-16 16:43:00,24,3,536.99,179.0,246,247,1,Potential Loyalists,3
16805,United Kingdom,2010-12-14 13:35:00,2011-06-19 11:23:00,174,2,460.59,230.3,539,187,3,At Risk,4
16806,United Kingdom,2011-04-14 19:59:00,2011-08-28 15:27:00,104,4,762.16,190.54,356,136,0,Loyal Customers,2
16807,United Kingdom,2011-03-14 09:46:00,2011-07-20 12:00:00,143,3,1121.59,373.86,778,128,0,Loyal Customers,2
16808,United Kingdom,2011-03-10 19:05:00,2011-09-01 19:34:00,100,2,288.42,144.21,196,175,3,At Risk,4
16809,United Kingdom,2011-03-22 15:20:00,2011-11-16 15:45:00,24,5,914.69,182.94,652,239,0,Loyal Customers,2
16810,United Kingdom,2011-05-31 15:32:00,2011-05-31 15:32:00,193,1,309.54,309.54,114,0,3,At Risk,4
16811,United Kingdom,2011-11-22 17:19:00,2011-12-05 11:39:00,5,2,547.07,273.53,477,13,1,Potential Loyalists,3
16812,United Kingdom,2010-12-14 12:35:00,2010-12-14 12:35:00,361,1,479.35,479.35,81,0,3,At Risk,4
16813,United Kingdom,2011-05-19 13:28:00,2011-12-01 14:03:00,9,10,1652.18,165.22,1501,196,2,Champions,1
16814,United Kingdom,2010-12-05 11:45:00,2011-11-25 13:27:00,15,21,6416.7,305.56,2697,355,2,Champions,1
16816,United Kingdom,2010-12-16 17:01:00,2011-08-28 14:16:00,104,4,417.06,104.26,274,255,0,Loyal Customers,2
16817,United Kingdom,2010-12-06 14:19:00,2011-12-07 11:03:00,3,9,1604.75,178.31,822,366,2,Champions,1
16818,United Kingdom,2011-05-18 11:42:00,2011-11-29 10:41:00,11,11,3349.57,304.51,2164,195,2,Champions,1
16820,United Kingdom,2011-09-05 12:06:00,2011-09-05 12:06:00,96,1,497.61,497.61,307,0,3,At Risk,4
16823,United Kingdom,2011-04-26 15:00:00,2011-04-26 15:00:00,228,1,358.38,358.38,136,0,3,At Risk,4
16824,United Kingdom,2011-06-28 13:36:00,2011-11-24 12:38:00,16,2,460.64,230.32,236,149,1,Potential Loyalists,3
16825,United Kingdom,2011-06-07 09:44:00,2011-11-01 11:51:00,39,2,775.18,387.59,566,147,1,Potential Loyalists,3
16826,United Kingdom,2011-10-19 14:05:00,2011-10-19 14:05:00,52,1,341.7,341.7,158,0,3,At Risk,4
16828,United Kingdom,2011-08-19 13:24:00,2011-09-07 15:10:00,94,2,128.5,64.25,59,19,3,At Risk,4
16829,United Kingdom,2011-07-06 10:48:00,2011-07-06 10:48:00,157,1,197.22,197.22,99,0,3,At Risk,4
16830,United Kingdom,2011-11-01 11:35:00,2011-11-01 11:35:00,39,1,325.91,325.91,264,0,1,Potential Loyalists,3
16832,United Kingdom,2011-05-06 14:12:00,2011-06-08 15:36:00,185,3,199.15,66.38,33,33,3,At Risk,4
16833,United Kingdom,2011-01-09 13:02:00,2011-12-08 14:39:00,2,4,1106.53,276.63,440,333,1,Potential Loyalists,3
16834,United Kingdom,2011-04-26 09:37:00,2011-04-26 09:37:00,228,1,413.46,413.46,358,0,3,At Risk,4
16835,United Kingdom,2010-12-01 17:15:00,2011-08-03 13:50:00,129,2,180.85,90.42,61,245,3,At Risk,4
16836,United Kingdom,2011-08-15 12:38:00,2011-10-31 10:05:00,40,2,251.87,125.94,165,77,1,Potential Loyalists,3
16837,United Kingdom,2011-04-08 08:48:00,2011-11-08 14:27:00,32,11,3170.98,288.27,1563,214,2,Champions,1
16838,United Kingdom,2011-02-24 15:01:00,2011-05-26 13:13:00,198,2,588.85,294.42,185,91,3,At Risk,4
16839,United Kingdom,2010-12-05 11:15:00,2011-12-01 09:03:00,9,34,16594.35,488.07,8975,361,2,Champions,1
16841,United Kingdom,2011-02-25 12:40:00,2011-11-03 11:51:00,37,6,1869.82,311.64,2250,251,0,Loyal Customers,2
16842,United Kingdom,2011-02-10 14:51:00,2011-08-31 10:42:00,101,3,1264.19,421.4,693,202,0,Loyal Customers,2
16843,United Kingdom,2011-01-16 16:10:00,2011-10-28 09:06:00,43,16,10196.57,637.29,10159,285,2,Champions,1
16846,United Kingdom,2011-10-20 13:55:00,2011-10-20 13:55:00,51,1,214.32,214.32,135,0,3,At Risk,4
16847,United Kingdom,2011-10-27 13:29:00,2011-10-27 13:29:00,44,1,193.44,193.44,78,0,1,Potential Loyalists,3
16848,United Kingdom,2011-10-18 08:42:00,2011-10-18 08:42:00,53,1,281.42,281.42,182,0,3,At Risk,4
16849,United Kingdom,2011-06-06 09:16:00,2011-06-06 09:16:00,187,1,124.57,124.57,33,0,3,At Risk,4
16850,United Kingdom,2011-01-10 11:09:00,2011-01-10 11:09:00,334,1,332.41,332.41,249,0,3,At Risk,4
16851,United Kingdom,2011-10-19 09:48:00,2011-12-05 13:32:00,5,3,342.45,114.15,271,47,1,Potential Loyalists,3
16852,United Kingdom,2011-06-16 15:49:00,2011-11-29 13:22:00,11,2,144.91,72.46,56,166,1,Potential Loyalists,3
16855,United Kingdom,2011-10-27 16:31:00,2011-11-16 12:03:00,24,2,328.4,164.2,164,20,1,Potential Loyalists,3
16856,United Kingdom,2011-11-25 08:59:00,2011-11-25 08:59:00,15,1,35.4,35.4,12,0,1,Potential Loyalists,3
16858,United Kingdom,2010-12-06 09:52:00,2010-12-06 09:52:00,369,1,375.69,375.69,91,0,3,At Risk,4
16859,United Kingdom,2011-03-23 13:39:00,2011-07-18 12:19:00,145,2,747.81,373.9,827,117,3,At Risk,4
16861,United Kingdom,2011-07-04 15:38:00,2011-10-11 09:05:00,60,2,173.76,86.88,140,99,3,At Risk,4
16863,United Kingdom,2010-12-08 08:58:00,2011-11-08 15:26:00,32,2,502.8,251.4,409,335,1,Potential Loyalists,3
16866,United Kingdom,2011-07-01 12:34:00,2011-07-22 10:06:00,141,3,207.74,69.25,60,21,3,At Risk,4
16869,United Kingdom,2011-06-17 13:01:00,2011-11-17 12:02:00,23,4,817.12,204.28,583,153,0,Loyal Customers,2
16871,United Kingdom,2011-03-14 10:31:00,2011-11-17 19:27:00,23,6,2812.34,468.72,1253,248,0,Loyal Customers,2
16872,United Kingdom,2011-06-08 14:32:00,2011-09-23 16:05:00,78,3,680.02,226.67,600,107,0,Loyal Customers,2
16873,United Kingdom,2010-12-10 15:45:00,2011-12-05 12:05:00,5,6,7123.62,1187.27,3840,360,2,Champions,1
16875,United Kingdom,2011-01-04 10:37:00,2011-10-03 13:39:00,68,5,2095.53,419.11,1069,272,0,Loyal Customers,2
16877,United Kingdom,2011-05-15 16:13:00,2011-11-27 13:47:00,13,6,846.62,141.1,458,196,0,Loyal Customers,2
16878,United Kingdom,2011-09-16 17:39:00,2011-09-16 17:39:00,85,1,13.3,13.3,12,0,3,At Risk,4
16880,United Kingdom,2011-06-03 16:45:00,2011-11-09 11:33:00,31,7,1491.43,213.06,746,159,0,Loyal Customers,2
16881,United Kingdom,2011-10-04 10:33:00,2011-10-04 10:33:00,67,1,432.0,432.0,600,0,3,At Risk,4
16882,United Kingdom,2011-01-26 17:43:00,2011-10-04 10:42:00,67,3,705.12,235.04,424,251,0,Loyal Customers,2
16883,United Kingdom,2010-12-03 10:33:00,2011-06-05 12:51:00,188,2,272.48,136.24,103,184,3,At Risk,4
16884,United Kingdom,2011-11-02 10:16:00,2011-11-02 11:52:00,38,2,429.84,214.92,320,0,1,Potential Loyalists,3
16885,United Kingdom,2010-12-17 17:23:00,2011-11-24 13:40:00,16,3,450.41,150.14,178,342,1,Potential Loyalists,3
16887,United Kingdom,2011-11-04 14:07:00,2011-11-04 14:07:00,36,1,192.33,192.33,156,0,1,Potential Loyalists,3
16889,United Kingdom,2011-01-07 10:47:00,2011-05-29 11:05:00,195,3,1578.67,526.22,925,142,0,Loyal Customers,2
16891,United Kingdom,2010-12-03 11:35:00,2011-12-08 11:15:00,2,5,742.43,148.49,265,370,1,Potential Loyalists,3
16892,United Kingdom,2011-06-09 11:35:00,2011-12-08 13:18:00,2,5,518.19,103.64,236,182,1,Potential Loyalists,3
16893,United Kingdom,2010-12-08 12:06:00,2010-12-08 12:06:00,367,1,145.93,145.93,62,0,3,At Risk,4
16895,United Kingdom,2011-10-06 12:15:00,2011-10-06 12:15:00,65,1,202.27,202.27,91,0,3,At Risk,4
16897,United Kingdom,2011-01-30 11:52:00,2011-02-13 15:02:00,300,2,289.78,144.89,73,14,3,At Risk,4
16898,United Kingdom,2010-12-06 12:23:00,2011-11-13 15:44:00,27,3,501.03,167.01,412,342,1,Potential Loyalists,3
16899,United Kingdom,2010-12-14 13:11:00,2011-12-02 12:03:00,8,6,1271.06,211.84,520,353,2,Champions,1
16900,United Kingdom,2011-10-07 13:17:00,2011-11-23 10:32:00,17,3,887.11,295.7,833,47,1,Potential Loyalists,3
16902,United Kingdom,2011-08-15 14:17:00,2011-08-15 14:17:00,117,1,1706.88,1706.88,629,0,0,Loyal Customers,2
16903,United Kingdom,2011-11-10 15:32:00,2011-11-10 15:32:00,30,1,363.2,363.2,247,0,1,Potential Loyalists,3
16904,United Kingdom,2010-12-07 13:29:00,2011-12-05 13:10:00,5,16,3653.75,228.36,1984,363,2,Champions,1
16905,United Kingdom,2010-12-03 10:43:00,2011-12-04 14:01:00,6,7,3037.6,433.94,1381,366,2,Champions,1
16906,United Kingdom,2011-04-05 12:30:00,2011-09-19 11:49:00,82,4,559.59,139.9,263,167,0,Loyal Customers,2
16907,United Kingdom,2010-12-09 16:52:00,2011-11-10 18:04:00,30,5,928.76,185.75,286,336,0,Loyal Customers,2
16909,United Kingdom,2011-09-28 16:45:00,2011-09-28 16:45:00,73,1,379.14,379.14,436,0,3,At Risk,4
16910,United Kingdom,2011-09-09 14:14:00,2011-12-05 12:51:00,5,8,1508.96,188.62,884,87,2,Champions,1
16912,United Kingdom,2011-01-20 15:42:00,2011-11-11 12:18:00,29,11,2555.58,232.33,1025,295,2,Champions,1
16913,United Kingdom,2011-02-22 12:56:00,2011-02-22 12:56:00,291,1,113.44,113.44,82,0,3,At Risk,4
16914,United Kingdom,2011-11-03 15:27:00,2011-11-03 15:27:00,37,1,183.76,183.76,112,0,1,Potential Loyalists,3
16915,United Kingdom,2011-03-01 09:52:00,2011-11-30 16:39:00,10,6,621.68,103.61,132,274,1,Potential Loyalists,3
16916,United Kingdom,2010-12-02 13:14:00,2011-11-16 12:08:00,24,2,562.41,281.2,431,349,1,Potential Loyalists,3
16917,United Kingdom,2011-03-08 11:55:00,2011-03-08 11:55:00,277,1,391.52,391.52,232,0,3,At Risk,4
16918,United Kingdom,2011-01-26 17:37:00,2011-10-21 12:50:00,50,6,1068.82,178.14,721,268,0,Loyal Customers,2
16919,United Kingdom,2010-12-06 12:52:00,2011-07-06 13:35:00,157,11,2592.25,235.66,1403,212,0,Loyal Customers,2
16921,United Kingdom,2011-10-09 16:22:00,2011-10-09 16:22:00,62,1,154.18,154.18,154,0,3,At Risk,4
16923,United Kingdom,2010-12-12 11:06:00,2011-11-27 13:00:00,13,19,7069.08,372.06,3344,350,2,Champions,1
16924,United Kingdom,2011-09-16 12:54:00,2011-11-18 12:53:00,22,3,829.89,276.63,467,63,1,Potential Loyalists,3
16926,United Kingdom,2010-12-03 13:42:00,2010-12-03 13:42:00,372,1,230.25,230.25,35,0,3,At Risk,4
16927,United Kingdom,2010-12-13 11:57:00,2011-08-16 11:10:00,116,3,543.05,181.02,993,246,0,Loyal Customers,2
16928,United Kingdom,2010-12-01 15:21:00,2011-09-20 15:10:00,81,17,2814.7,165.57,2092,293,2,Champions,1
16929,United Kingdom,2011-07-07 12:39:00,2011-12-06 08:37:00,4,7,1295.39,185.06,929,152,2,Champions,1
16930,United Kingdom,2011-10-02 14:25:00,2011-11-13 16:13:00,27,3,378.89,126.3,339,42,1,Potential Loyalists,3
16931,United Kingdom,2010-12-05 11:40:00,2011-12-04 13:15:00,6,21,4554.87,216.9,3134,364,2,Champions,1
16932,United Kingdom,2011-10-17 14:12:00,2011-10-17 14:12:00,54,1,150.23,150.23,82,0,3,At Risk,4
16933,United Kingdom,2011-04-14 13:33:00,2011-12-08 12:54:00,2,2,563.23,281.62,288,238,1,Potential Loyalists,3
16934,United Kingdom,2011-10-16 12:25:00,2011-10-16 12:40:00,55,2,931.03,465.52,397,0,0,Loyal Customers,2
16936,United Kingdom,2011-11-14 11:04:00,2011-11-14 11:04:00,26,1,261.9,261.9,171,0,1,Potential Loyalists,3
16938,United Kingdom,2011-02-04 09:34:00,2011-12-01 10:20:00,9,4,2711.68,677.92,2533,300,2,Champions,1
16940,United Kingdom,2011-02-23 12:27:00,2011-10-18 13:15:00,53,3,3049.88,1016.63,2169,237,0,Loyal Customers,2
16942,United Kingdom,2011-04-26 11:59:00,2011-11-27 12:40:00,13,9,1904.99,211.67,805,215,2,Champions,1
16943,United Kingdom,2011-01-25 14:00:00,2011-05-12 11:57:00,212,3,816.73,272.24,145,107,0,Loyal Customers,2
16945,United Kingdom,2010-12-16 17:49:00,2011-11-18 11:39:00,22,19,4345.5,228.71,2725,337,2,Champions,1
16947,United Kingdom,2011-04-18 09:38:00,2011-04-18 09:38:00,236,1,406.48,406.48,312,0,3,At Risk,4
16948,United Kingdom,2011-01-18 10:58:00,2011-07-24 12:46:00,139,3,435.02,145.01,1614,187,3,At Risk,4
16949,United Kingdom,2011-01-27 12:11:00,2011-12-06 11:07:00,4,6,1286.27,214.38,791,313,2,Champions,1
16950,United Kingdom,2010-12-07 15:20:00,2011-10-14 09:06:00,57,3,1178.56,392.85,644,311,0,Loyal Customers,2
16951,United Kingdom,2011-02-08 14:58:00,2011-07-28 12:05:00,135,3,1277.75,425.92,1318,170,0,Loyal Customers,2
16952,United Kingdom,2011-08-22 12:58:00,2011-08-22 13:03:00,110,2,167.61,83.8,92,0,3,At Risk,4
16953,United Kingdom,2011-11-09 15:54:00,2011-11-09 15:54:00,31,1,20.8,20.8,10,0,3,At Risk,4
16954,United Kingdom,2010-12-15 10:41:00,2011-12-09 09:46:00,1,9,2085.08,231.68,1054,359,2,Champions,1
16955,United Kingdom,2010-12-01 13:31:00,2011-06-08 10:36:00,185,4,518.67,129.67,266,189,0,Loyal Customers,2
16956,United Kingdom,2011-11-22 08:56:00,2011-11-22 08:56:00,18,1,308.74,308.74,114,0,1,Potential Loyalists,3
16957,United Kingdom,2011-03-03 09:25:00,2011-04-14 13:56:00,240,2,416.64,208.32,172,42,3,At Risk,4
16959,United Kingdom,2011-09-13 15:03:00,2011-09-13 15:03:00,88,1,117.35,117.35,49,0,3,At Risk,4
16960,United Kingdom,2011-04-01 11:54:00,2011-11-01 11:35:00,39,3,507.05,169.02,304,214,1,Potential Loyalists,3
16961,United Kingdom,2011-08-15 13:46:00,2011-08-15 13:46:00,117,1,234.17,234.17,125,0,3,At Risk,4
16963,United Kingdom,2011-06-05 13:48:00,2011-06-05 13:48:00,188,1,110.55,110.55,35,0,3,At Risk,4
16965,United Kingdom,2011-04-27 12:08:00,2011-04-27 12:08:00,227,1,201.19,201.19,291,0,3,At Risk,4
16966,United Kingdom,2011-04-13 14:17:00,2011-12-01 13:40:00,9,7,2154.97,307.85,1981,232,2,Champions,1
16967,United Kingdom,2011-06-03 14:24:00,2011-06-03 14:24:00,190,1,319.02,319.02,333,0,3,At Risk,4
16968,United Kingdom,2011-08-24 10:51:00,2011-12-05 15:02:00,5,2,439.43,219.72,326,103,1,Potential Loyalists,3
16969,United Kingdom,2011-06-01 12:10:00,2011-10-31 13:12:00,40,3,650.41,216.8,816,152,0,Loyal Customers,2
16971,United Kingdom,2011-11-01 15:06:00,2011-11-01 15:06:00,39,1,357.21,357.21,72,0,1,Potential Loyalists,3
16976,United Kingdom,2011-03-17 16:33:00,2011-03-17 16:33:00,268,1,251.52,251.52,88,0,3,At Risk,4
16978,United Kingdom,2011-09-23 12:50:00,2011-09-23 12:50:00,78,1,344.33,344.33,166,0,3,At Risk,4
16979,United Kingdom,2011-02-15 09:20:00,2011-12-06 12:21:00,4,6,1852.0,308.67,865,294,2,Champions,1
16980,United Kingdom,2011-02-21 12:58:00,2011-03-29 16:36:00,256,2,1028.46,514.23,739,36,3,At Risk,4
16982,United Kingdom,2011-10-10 12:28:00,2011-10-10 12:28:00,61,1,384.06,384.06,182,0,3,At Risk,4
16983,United Kingdom,2010-12-05 12:34:00,2011-11-27 12:10:00,13,7,1905.87,272.27,1335,357,2,Champions,1
16984,United Kingdom,2011-08-01 17:37:00,2011-09-12 13:43:00,89,2,4459.52,2229.76,2380,42,0,Loyal Customers,2
16985,United Kingdom,2010-12-16 10:38:00,2011-11-22 13:33:00,18,10,5464.12,546.41,1832,341,2,Champions,1
16986,United Kingdom,2011-11-09 15:52:00,2011-11-10 11:55:00,30,2,1873.2,936.6,1040,1,0,Loyal Customers,2
16987,United Kingdom,2011-05-18 15:55:00,2011-12-06 17:26:00,4,7,1616.8,230.97,401,202,2,Champions,1
16988,United Kingdom,2011-12-04 16:02:00,2011-12-04 16:02:00,6,1,126.12,126.12,43,0,1,Potential Loyalists,3
16989,United Kingdom,2011-07-12 09:11:00,2011-12-02 16:39:00,8,6,1133.25,188.88,1233,143,2,Champions,1
16990,United Kingdom,2011-05-05 08:30:00,2011-05-05 08:30:00,219,1,179.0,179.0,100,0,3,At Risk,4
16992,United Kingdom,2011-02-28 10:37:00,2011-11-29 11:50:00,11,5,1614.31,322.86,860,274,0,Loyal Customers,2
16996,United Kingdom,2010-12-21 13:22:00,2011-11-09 16:43:00,31,6,1456.96,242.83,544,323,0,Loyal Customers,2
16997,United Kingdom,2011-01-18 11:51:00,2011-02-24 17:28:00,289,3,702.0,234.0,360,37,3,At Risk,4
16998,United Kingdom,2011-02-08 15:42:00,2011-07-13 09:44:00,150,4,295.0,73.75,76,155,3,At Risk,4
16999,United Kingdom,2011-09-26 15:43:00,2011-11-16 13:53:00,24,2,484.82,242.41,294,51,1,Potential Loyalists,3
17001,United Kingdom,2010-12-16 09:35:00,2011-12-09 09:38:00,1,11,3989.57,362.69,2164,358,2,Champions,1
17002,United Kingdom,2011-02-22 11:46:00,2011-09-15 12:40:00,86,3,1493.73,497.91,679,205,0,Loyal Customers,2
17004,United Kingdom,2011-09-08 12:16:00,2011-10-24 14:25:00,47,2,1312.14,656.07,771,46,0,Loyal Customers,2
17006,United Kingdom,2011-09-25 12:15:00,2011-12-05 12:09:00,5,4,781.78,195.44,272,71,1,Potential Loyalists,3
17007,United Kingdom,2010-12-17 13:57:00,2011-10-20 10:47:00,51,6,889.93,148.32,597,307,0,Loyal Customers,2
17010,United Kingdom,2011-11-21 14:49:00,2011-11-21 14:49:00,19,1,195.36,195.36,118,0,1,Potential Loyalists,3
17011,United Kingdom,2011-11-09 13:30:00,2011-11-09 13:30:00,31,1,270.9,270.9,186,0,1,Potential Loyalists,3
17014,United Kingdom,2011-10-04 11:36:00,2011-12-01 14:09:00,9,3,583.43,194.48,243,58,1,Potential Loyalists,3
17015,United Kingdom,2011-06-07 13:19:00,2011-11-11 10:45:00,29,3,1838.61,612.87,1978,157,0,Loyal Customers,2
17017,United Kingdom,2010-12-02 10:17:00,2011-12-07 09:32:00,3,20,8694.26,434.71,6673,370,2,Champions,1
17018,United Kingdom,2011-01-18 08:46:00,2011-10-30 11:42:00,41,2,920.1,460.05,176,285,0,Loyal Customers,2
17019,United Kingdom,2010-12-06 12:55:00,2011-11-28 13:06:00,12,4,1258.08,314.52,820,357,0,Loyal Customers,2
17022,United Kingdom,2011-11-08 17:09:00,2011-11-08 17:09:00,32,1,71.0,71.0,108,0,1,Potential Loyalists,3
17024,United Kingdom,2011-07-05 09:31:00,2011-10-25 13:47:00,46,3,95.85,31.95,69,112,1,Potential Loyalists,3
17025,United Kingdom,2010-12-01 15:45:00,2011-10-10 09:06:00,61,3,357.77,119.26,235,313,1,Potential Loyalists,3
